"","Date","Time","Origin","PAR","Date_Time","X","Treatment"
"17172",2021-02-24,"13:30:00","Flat",1637.16875,2021-02-24 13:30:00,NA,NA
"17173",2021-02-24,"13:30:00","Experiment",176.8243333,2021-02-24 13:30:00,10018,"Variable"
"17174",2021-02-24,"13:30:00","Experiment",211.1956667,2021-02-24 13:30:00,10020,"Stable"
"17175",2021-02-24,"13:30:00","Experiment",309.5108333,2021-02-24 13:30:00,10021,"Stable"
"17176",2021-02-24,"13:30:00","Experiment",329.208,2021-02-24 13:30:00,10019,"Variable"
"17177",2021-02-24,"13:45:00","Experiment",127.38,2021-02-24 13:45:00,10022,"Variable"
"17178",2021-02-24,"13:45:00","Experiment",180.778,2021-02-24 13:45:00,10023,"Variable"
"17179",2021-02-24,"13:45:00","Experiment",203.6471667,2021-02-24 13:45:00,10024,"Stable"
"17180",2021-02-24,"13:45:00","Experiment",261.1725,2021-02-24 13:45:00,10025,"Stable"
"17181",2021-02-24,"14:00:00","Slope",787.8445,2021-02-24 14:00:00,NA,NA
"17182",2021-02-24,"14:00:00","Slope",919.928,2021-02-24 14:00:00,NA,NA
"17183",2021-02-24,"14:00:00","Flat",1329.927667,2021-02-24 14:00:00,NA,NA
"17184",2021-02-24,"14:00:00","Flat",1692.6735,2021-02-24 14:00:00,NA,NA
"17185",2021-02-24,"14:00:00","Experiment",85.998,2021-02-24 14:00:00,10026,"Variable"
"17186",2021-02-24,"14:00:00","Experiment",179.551,2021-02-24 14:00:00,10027,"Variable"
"17187",2021-02-24,"14:00:00","Experiment",222.7213333,2021-02-24 14:00:00,10028,"Stable"
"17188",2021-02-24,"14:00:00","Experiment",248.4816667,2021-02-24 14:00:00,10029,"Stable"
"17189",2021-02-24,"14:15:00","Experiment",63.096,2021-02-24 14:15:00,10030,"Variable"
"17190",2021-02-24,"14:15:00","Experiment",129.9938333,2021-02-24 14:15:00,10031,"Variable"
"17191",2021-02-24,"14:15:00","Experiment",130.8691667,2021-02-24 14:15:00,10032,"Stable"
"17192",2021-02-24,"14:15:00","Experiment",151.457,2021-02-24 14:15:00,10033,"Stable"
"17193",2021-02-24,"14:30:00","Slope",781.812,2021-02-24 14:30:00,NA,NA
"17194",2021-02-24,"14:30:00","Slope",906.83,2021-02-24 14:30:00,NA,NA
"17195",2021-02-24,"14:30:00","Flat",1169.046667,2021-02-24 14:30:00,NA,NA
"17196",2021-02-24,"14:30:00","Flat",1514.48675,2021-02-24 14:30:00,NA,NA
"17197",2021-02-24,"14:30:00","Experiment",79.068,2021-02-24 14:30:00,10034,"Variable"
"17198",2021-02-24,"14:30:00","Experiment",178.0758333,2021-02-24 14:30:00,10036,"Stable"
"17199",2021-02-24,"14:30:00","Experiment",218.1333333,2021-02-24 14:30:00,10035,"Variable"
"17200",2021-02-24,"14:30:00","Experiment",247.7206667,2021-02-24 14:30:00,10037,"Stable"
"17201",2021-02-24,"14:45:00","Experiment",76.626,2021-02-24 14:45:00,10038,"Variable"
"17202",2021-02-24,"14:45:00","Experiment",105.4066667,2021-02-24 14:45:00,10040,"Stable"
"17203",2021-02-24,"14:45:00","Experiment",107.2211667,2021-02-24 14:45:00,10041,"Stable"
"17204",2021-02-24,"14:45:00","Experiment",118.201,2021-02-24 14:45:00,10039,"Variable"
"17205",2021-02-24,"15:00:00","Slope",534.8605,2021-02-24 15:00:00,NA,NA
"17206",2021-02-24,"15:00:00","Slope",617.9365,2021-02-24 15:00:00,NA,NA
"17207",2021-02-24,"15:00:00","Flat",865.51675,2021-02-24 15:00:00,NA,NA
"17208",2021-02-24,"15:00:00","Flat",1120.60025,2021-02-24 15:00:00,NA,NA
"17209",2021-02-24,"15:00:00","Experiment",71.214,2021-02-24 15:00:00,10042,"Variable"
"17210",2021-02-24,"15:00:00","Experiment",90.04833333,2021-02-24 15:00:00,10044,"Stable"
"17211",2021-02-24,"15:00:00","Experiment",99.31883333,2021-02-24 15:00:00,10043,"Variable"
"17212",2021-02-24,"15:00:00","Experiment",151.5381667,2021-02-24 15:00:00,10045,"Stable"
"17213",2021-02-24,"15:15:00","Experiment",66.924,2021-02-24 15:15:00,10046,"Variable"
"17214",2021-02-24,"15:15:00","Experiment",66.93,2021-02-24 15:15:00,10048,"Stable"
"17215",2021-02-24,"15:15:00","Experiment",137.2195,2021-02-24 15:15:00,10047,"Variable"
"17216",2021-02-24,"15:15:00","Experiment",176.781,2021-02-24 15:15:00,10049,"Stable"
"17217",2021-02-24,"15:30:00","Slope",464.08975,2021-02-24 15:30:00,NA,NA
"17218",2021-02-24,"15:30:00","Slope",532.947,2021-02-24 15:30:00,NA,NA
"17219",2021-02-24,"15:30:00","Flat",808.9835833,2021-02-24 15:30:00,NA,NA
"17220",2021-02-24,"15:30:00","Flat",1076.285,2021-02-24 15:30:00,NA,NA
"17221",2021-02-24,"15:30:00","Experiment",65.7175,2021-02-24 15:30:00,10052,"Stable"
"17222",2021-02-24,"15:30:00","Experiment",108.438,2021-02-24 15:30:00,10050,"Variable"
"17223",2021-02-24,"15:30:00","Experiment",132.8568333,2021-02-24 15:30:00,10051,"Variable"
"17224",2021-02-24,"15:30:00","Experiment",155.7588333,2021-02-24 15:30:00,10053,"Stable"
"17225",2021-02-24,"15:45:00","Experiment",71.742,2021-02-24 15:45:00,10054,"Variable"
"17226",2021-02-24,"15:45:00","Experiment",71.86083333,2021-02-24 15:45:00,10056,"Stable"
"17227",2021-02-24,"15:45:00","Experiment",77.98266667,2021-02-24 15:45:00,10055,"Variable"
"17228",2021-02-24,"15:45:00","Experiment",94.07216667,2021-02-24 15:45:00,10057,"Stable"
"17229",2021-02-24,"16:00:00","Slope",284.89275,2021-02-24 16:00:00,NA,NA
"17230",2021-02-24,"16:00:00","Slope",324.677,2021-02-24 16:00:00,NA,NA
"17231",2021-02-24,"16:00:00","Flat",478.7498333,2021-02-24 16:00:00,NA,NA
"17232",2021-02-24,"16:00:00","Flat",607.453,2021-02-24 16:00:00,NA,NA
"17233",2021-02-24,"16:00:00","Experiment",76.296,2021-02-24 16:00:00,10058,"Variable"
"17234",2021-02-24,"16:00:00","Experiment",88.0275,2021-02-24 16:00:00,10060,"Stable"
"17235",2021-02-24,"16:00:00","Experiment",90.1845,2021-02-24 16:00:00,10059,"Variable"
"17236",2021-02-24,"16:00:00","Experiment",116.4741667,2021-02-24 16:00:00,10061,"Stable"
"17237",2021-02-24,"16:15:00","Experiment",72.91166667,2021-02-24 16:15:00,10064,"Stable"
"17238",2021-02-24,"16:15:00","Experiment",82.14083333,2021-02-24 16:15:00,10062,"Variable"
"17239",2021-02-24,"16:15:00","Experiment",90.882,2021-02-24 16:15:00,10063,"Variable"
"17240",2021-02-24,"16:15:00","Experiment",113.1463333,2021-02-24 16:15:00,10065,"Stable"
"17241",2021-02-24,"16:30:00","Slope",282.28925,2021-02-24 16:30:00,NA,NA
"17242",2021-02-24,"16:30:00","Slope",309.5435,2021-02-24 16:30:00,NA,NA
"17243",2021-02-24,"16:30:00","Flat",386.8765833,2021-02-24 16:30:00,NA,NA
"17244",2021-02-24,"16:30:00","Flat",516.36725,2021-02-24 16:30:00,NA,NA
"17245",2021-02-24,"16:30:00","Experiment",52.54166667,2021-02-24 16:30:00,10068,"Stable"
"17246",2021-02-24,"16:30:00","Experiment",75.665,2021-02-24 16:30:00,10066,"Variable"
"17247",2021-02-24,"16:30:00","Experiment",108.504,2021-02-24 16:30:00,10067,"Variable"
"17248",2021-02-24,"16:30:00","Experiment",129.9478333,2021-02-24 16:30:00,10069,"Stable"
"17249",2021-02-24,"16:45:00","Experiment",36.375,2021-02-24 16:45:00,10072,"Stable"
"17250",2021-02-24,"16:45:00","Experiment",83.027,2021-02-24 16:45:00,10070,"Variable"
"17251",2021-02-24,"16:45:00","Experiment",117.942,2021-02-24 16:45:00,10071,"Variable"
"17252",2021-02-24,"16:45:00","Experiment",118.7468333,2021-02-24 16:45:00,10073,"Stable"
"17253",2021-02-24,"17:00:00","Slope",220.98,2021-02-24 17:00:00,NA,NA
"17254",2021-02-24,"17:00:00","Slope",237.7405,2021-02-24 17:00:00,NA,NA
"17255",2021-02-24,"17:00:00","Flat",259.16975,2021-02-24 17:00:00,NA,NA
"17256",2021-02-24,"17:00:00","Flat",357.05775,2021-02-24 17:00:00,NA,NA
"17257",2021-02-24,"17:00:00","Experiment",44.45833333,2021-02-24 17:00:00,10076,"Stable"
"17258",2021-02-24,"17:00:00","Experiment",68.03033333,2021-02-24 17:00:00,10074,"Variable"
"17259",2021-02-24,"17:00:00","Experiment",92.12416667,2021-02-24 17:00:00,10077,"Stable"
"17260",2021-02-24,"17:00:00","Experiment",93.984,2021-02-24 17:00:00,10075,"Variable"
"17261",2021-02-24,"17:15:00","Experiment",41.62916667,2021-02-24 17:15:00,10080,"Stable"
"17262",2021-02-24,"17:15:00","Experiment",43.69483333,2021-02-24 17:15:00,10078,"Variable"
"17263",2021-02-24,"17:15:00","Experiment",57.288,2021-02-24 17:15:00,10079,"Variable"
"17264",2021-02-24,"17:15:00","Experiment",60.22566667,2021-02-24 17:15:00,10081,"Stable"
"17265",2021-02-24,"17:30:00","Slope",112.23625,2021-02-24 17:30:00,NA,NA
"17266",2021-02-24,"17:30:00","Slope",123.487,2021-02-24 17:30:00,NA,NA
"17267",2021-02-24,"17:30:00","Flat",127.3778333,2021-02-24 17:30:00,NA,NA
"17268",2021-02-24,"17:30:00","Flat",173.03475,2021-02-24 17:30:00,NA,NA
"17269",2021-02-24,"17:30:00","Experiment",17.13666667,2021-02-24 17:30:00,10084,"Stable"
"17270",2021-02-24,"17:30:00","Experiment",18.2005,2021-02-24 17:30:00,10082,"Variable"
"17271",2021-02-24,"17:30:00","Experiment",19.866,2021-02-24 17:30:00,10083,"Variable"
"17272",2021-02-24,"17:30:00","Experiment",22.07733333,2021-02-24 17:30:00,10085,"Stable"
"17273",2021-02-24,"17:45:00","Experiment",12.77166667,2021-02-24 17:45:00,10088,"Stable"
"17274",2021-02-24,"17:45:00","Experiment",13.22433333,2021-02-24 17:45:00,10086,"Variable"
"17275",2021-02-24,"17:45:00","Experiment",14.388,2021-02-24 17:45:00,10087,"Variable"
"17276",2021-02-24,"17:45:00","Experiment",14.69116667,2021-02-24 17:45:00,10089,"Stable"
"17277",2021-02-24,"18:00:00","Slope",37.94125,2021-02-24 18:00:00,NA,NA
"17278",2021-02-24,"18:00:00","Slope",45.2235,2021-02-24 18:00:00,NA,NA
"17279",2021-02-24,"18:00:00","Flat",50.14508333,2021-02-24 18:00:00,NA,NA
"17280",2021-02-24,"18:00:00","Flat",65.72825,2021-02-24 18:00:00,NA,NA
"17281",2021-02-24,"18:00:00","Experiment",7.634666667,2021-02-24 18:00:00,10090,"Variable"
"17282",2021-02-24,"18:00:00","Experiment",7.679166667,2021-02-24 18:00:00,10092,"Stable"
"17283",2021-02-24,"18:00:00","Experiment",8.118,2021-02-24 18:00:00,10091,"Variable"
"17284",2021-02-24,"18:00:00","Experiment",8.766,2021-02-24 18:00:00,10093,"Stable"
"17285",2021-02-24,"18:15:00","Experiment",3.817333333,2021-02-24 18:15:00,10094,"Variable"
"17286",2021-02-24,"18:15:00","Experiment",3.960833333,2021-02-24 18:15:00,10096,"Stable"
"17287",2021-02-24,"18:15:00","Experiment",4.092,2021-02-24 18:15:00,10095,"Variable"
"17288",2021-02-24,"18:15:00","Experiment",4.301833333,2021-02-24 18:15:00,10097,"Stable"
"17289",2021-02-24,"18:30:00","Slope",7.874,2021-02-24 18:30:00,NA,NA
"17290",2021-02-24,"18:30:00","Slope",10.089,2021-02-24 18:30:00,NA,NA
"17291",2021-02-24,"18:30:00","Flat",11.98108333,2021-02-24 18:30:00,NA,NA
"17292",2021-02-24,"18:30:00","Flat",15.09375,2021-02-24 18:30:00,NA,NA
"17293",2021-02-24,"18:30:00","Experiment",0.954333333,2021-02-24 18:30:00,10098,"Variable"
"17294",2021-02-24,"18:30:00","Experiment",0.97,2021-02-24 18:30:00,10100,"Stable"
"17295",2021-02-24,"18:30:00","Experiment",1.056,2021-02-24 18:30:00,10099,"Variable"
"17296",2021-02-24,"18:30:00","Experiment",1.136333333,2021-02-24 18:30:00,10101,"Stable"
"17297",2021-02-24,"18:45:00","Experiment",0,2021-02-24 18:45:00,10102,"Variable"
"17298",2021-02-24,"18:45:00","Experiment",0.080833333,2021-02-24 18:45:00,10104,"Stable"
"17299",2021-02-24,"18:45:00","Experiment",0.081166667,2021-02-24 18:45:00,10105,"Stable"
"17300",2021-02-24,"18:45:00","Experiment",0.132,2021-02-24 18:45:00,10103,"Variable"
"17301",2021-02-24,"19:00:00","Slope",0.15875,2021-02-24 19:00:00,NA,NA
"17302",2021-02-24,"19:00:00","Slope",0.2065,2021-02-24 19:00:00,NA,NA
"17303",2021-02-24,"19:00:00","Flat",0.219333333,2021-02-24 19:00:00,NA,NA
"17304",2021-02-24,"19:00:00","Flat",0.28175,2021-02-24 19:00:00,NA,NA
"17305",2021-02-24,"19:00:00","Experiment",0,2021-02-24 19:00:00,10106,"Variable"
"17306",2021-02-24,"19:00:00","Experiment",0,2021-02-24 19:00:00,10107,"Stable"
"17307",2021-02-24,"19:15:00","Experiment",0,2021-02-24 19:15:00,10108,"Variable"
"17308",2021-02-24,"19:15:00","Experiment",0,2021-02-24 19:15:00,10109,"Stable"
"17309",2021-02-24,"19:30:00","Slope",0,2021-02-24 19:30:00,NA,NA
"17310",2021-02-24,"19:30:00","Flat",0,2021-02-24 19:30:00,NA,NA
"17311",2021-02-24,"19:30:00","Experiment",0,2021-02-24 19:30:00,10110,"Variable"
"17312",2021-02-24,"19:30:00","Experiment",0,2021-02-24 19:30:00,10111,"Stable"
"17313",2021-02-24,"19:45:00","Experiment",0,2021-02-24 19:45:00,10112,"Variable"
"17314",2021-02-24,"19:45:00","Experiment",0,2021-02-24 19:45:00,10113,"Stable"
"17315",2021-02-24,"2:00:00","Experiment",0,2021-02-24 02:00:00,9864,"Variable"
"17316",2021-02-24,"2:00:00","Experiment",0,2021-02-24 02:00:00,9865,"Stable"
"17317",2021-02-24,"2:15:00","Experiment",0,2021-02-24 02:15:00,9866,"Variable"
"17318",2021-02-24,"2:15:00","Experiment",0,2021-02-24 02:15:00,9867,"Stable"
"17319",2021-02-24,"2:30:00","Experiment",0,2021-02-24 02:30:00,9868,"Variable"
"17320",2021-02-24,"2:30:00","Experiment",0,2021-02-24 02:30:00,9869,"Stable"
"17321",2021-02-24,"2:45:00","Experiment",0,2021-02-24 02:45:00,9870,"Variable"
"17322",2021-02-24,"2:45:00","Experiment",0,2021-02-24 02:45:00,9871,"Stable"
"17323",2021-02-24,"20:00:00","Slope",0,2021-02-24 20:00:00,NA,NA
"17324",2021-02-24,"20:00:00","Flat",0,2021-02-24 20:00:00,NA,NA
"17325",2021-02-24,"20:00:00","Experiment",0,2021-02-24 20:00:00,10114,"Variable"
"17326",2021-02-24,"20:00:00","Experiment",0,2021-02-24 20:00:00,10115,"Stable"
"17327",2021-02-24,"20:15:00","Experiment",0,2021-02-24 20:15:00,10116,"Variable"
"17328",2021-02-24,"20:15:00","Experiment",0,2021-02-24 20:15:00,10117,"Stable"
"17329",2021-02-24,"20:30:00","Slope",0,2021-02-24 20:30:00,NA,NA
"17330",2021-02-24,"20:30:00","Flat",0,2021-02-24 20:30:00,NA,NA
"17331",2021-02-24,"20:30:00","Experiment",0,2021-02-24 20:30:00,10118,"Variable"
"17332",2021-02-24,"20:30:00","Experiment",0,2021-02-24 20:30:00,10119,"Stable"
"17333",2021-02-24,"20:45:00","Experiment",0,2021-02-24 20:45:00,10120,"Variable"
"17334",2021-02-24,"20:45:00","Experiment",0,2021-02-24 20:45:00,10121,"Stable"
"17335",2021-02-24,"21:00:00","Slope",0,2021-02-24 21:00:00,NA,NA
"17336",2021-02-24,"21:00:00","Flat",0,2021-02-24 21:00:00,NA,NA
"17337",2021-02-24,"21:00:00","Experiment",0,2021-02-24 21:00:00,10122,"Variable"
"17338",2021-02-24,"21:00:00","Experiment",0,2021-02-24 21:00:00,10123,"Stable"
"17339",2021-02-24,"21:15:00","Experiment",0,2021-02-24 21:15:00,10124,"Variable"
"17340",2021-02-24,"21:15:00","Experiment",0,2021-02-24 21:15:00,10125,"Stable"
"17341",2021-02-24,"21:30:00","Slope",0,2021-02-24 21:30:00,NA,NA
"17342",2021-02-24,"21:30:00","Flat",0,2021-02-24 21:30:00,NA,NA
"17343",2021-02-24,"21:30:00","Experiment",0,2021-02-24 21:30:00,10126,"Variable"
"17344",2021-02-24,"21:30:00","Experiment",0,2021-02-24 21:30:00,10127,"Stable"
"17345",2021-02-24,"21:45:00","Experiment",0,2021-02-24 21:45:00,10128,"Variable"
"17346",2021-02-24,"21:45:00","Experiment",0,2021-02-24 21:45:00,10129,"Stable"
"17347",2021-02-24,"22:00:00","Slope",0,2021-02-24 22:00:00,NA,NA
"17348",2021-02-24,"22:00:00","Flat",0,2021-02-24 22:00:00,NA,NA
"17349",2021-02-24,"22:00:00","Experiment",0,2021-02-24 22:00:00,10130,"Variable"
"17350",2021-02-24,"22:00:00","Experiment",0,2021-02-24 22:00:00,10131,"Stable"
"17351",2021-02-24,"22:15:00","Experiment",0,2021-02-24 22:15:00,10132,"Variable"
"17352",2021-02-24,"22:15:00","Experiment",0,2021-02-24 22:15:00,10133,"Stable"
"17353",2021-02-24,"22:30:00","Slope",0,2021-02-24 22:30:00,NA,NA
"17354",2021-02-24,"22:30:00","Flat",0,2021-02-24 22:30:00,NA,NA
"17355",2021-02-24,"22:30:00","Experiment",0,2021-02-24 22:30:00,10134,"Variable"
"17356",2021-02-24,"22:30:00","Experiment",0,2021-02-24 22:30:00,10135,"Stable"
"17357",2021-02-24,"22:45:00","Experiment",0,2021-02-24 22:45:00,10136,"Variable"
"17358",2021-02-24,"22:45:00","Experiment",0,2021-02-24 22:45:00,10137,"Stable"
"17359",2021-02-24,"23:00:00","Slope",0,2021-02-24 23:00:00,NA,NA
"17360",2021-02-24,"23:00:00","Flat",0,2021-02-24 23:00:00,NA,NA
"17361",2021-02-24,"23:00:00","Experiment",0,2021-02-24 23:00:00,10138,"Variable"
"17362",2021-02-24,"23:00:00","Experiment",0,2021-02-24 23:00:00,10139,"Stable"
"17363",2021-02-24,"23:15:00","Experiment",0,2021-02-24 23:15:00,10140,"Variable"
"17364",2021-02-24,"23:15:00","Experiment",0,2021-02-24 23:15:00,10141,"Stable"
"17365",2021-02-24,"23:30:00","Slope",0,2021-02-24 23:30:00,NA,NA
"17366",2021-02-24,"23:30:00","Flat",0,2021-02-24 23:30:00,NA,NA
"17367",2021-02-24,"23:30:00","Experiment",0,2021-02-24 23:30:00,10142,"Variable"
"17368",2021-02-24,"23:30:00","Experiment",0,2021-02-24 23:30:00,10143,"Stable"
"17369",2021-02-24,"23:45:00","Experiment",0,2021-02-24 23:45:00,10144,"Variable"
"17370",2021-02-24,"23:45:00","Experiment",0,2021-02-24 23:45:00,10145,"Stable"
"17371",2021-02-24,"24:00:00","Slope",0,2021-02-25 00:00:00,NA,NA
"17372",2021-02-24,"24:00:00","Flat",0,2021-02-25 00:00:00,NA,NA
"17373",2021-02-24,"3:00:00","Experiment",0,2021-02-24 03:00:00,9872,"Variable"
"17374",2021-02-24,"3:00:00","Experiment",0,2021-02-24 03:00:00,9873,"Stable"
"17375",2021-02-24,"3:15:00","Experiment",0,2021-02-24 03:15:00,9874,"Variable"
"17376",2021-02-24,"3:15:00","Experiment",0,2021-02-24 03:15:00,9875,"Stable"
"17377",2021-02-24,"3:30:00","Experiment",0,2021-02-24 03:30:00,9876,"Variable"
"17378",2021-02-24,"3:30:00","Experiment",0,2021-02-24 03:30:00,9877,"Stable"
"17379",2021-02-24,"3:45:00","Experiment",0,2021-02-24 03:45:00,9878,"Variable"
"17380",2021-02-24,"3:45:00","Experiment",0,2021-02-24 03:45:00,9879,"Stable"
"17381",2021-02-24,"4:00:00","Experiment",0,2021-02-24 04:00:00,9880,"Variable"
"17382",2021-02-24,"4:00:00","Experiment",0,2021-02-24 04:00:00,9881,"Stable"
"17383",2021-02-24,"4:15:00","Experiment",0,2021-02-24 04:15:00,9882,"Variable"
"17384",2021-02-24,"4:15:00","Experiment",0,2021-02-24 04:15:00,9883,"Stable"
"17385",2021-02-24,"4:30:00","Experiment",0,2021-02-24 04:30:00,9884,"Variable"
"17386",2021-02-24,"4:30:00","Experiment",0,2021-02-24 04:30:00,9885,"Stable"
"17387",2021-02-24,"4:45:00","Experiment",0,2021-02-24 04:45:00,9886,"Variable"
"17388",2021-02-24,"4:45:00","Experiment",0,2021-02-24 04:45:00,9887,"Stable"
"17389",2021-02-24,"5:00:00","Experiment",0,2021-02-24 05:00:00,9888,"Variable"
"17390",2021-02-24,"5:00:00","Experiment",0,2021-02-24 05:00:00,9889,"Stable"
"17391",2021-02-24,"5:15:00","Experiment",0,2021-02-24 05:15:00,9890,"Variable"
"17392",2021-02-24,"5:15:00","Experiment",0,2021-02-24 05:15:00,9891,"Stable"
"17393",2021-02-24,"5:30:00","Experiment",0,2021-02-24 05:30:00,9892,"Variable"
"17394",2021-02-24,"5:30:00","Experiment",0,2021-02-24 05:30:00,9893,"Stable"
"17395",2021-02-24,"5:45:00","Experiment",0.405833333,2021-02-24 05:45:00,9896,"Stable"
"17396",2021-02-24,"5:45:00","Experiment",0.409,2021-02-24 05:45:00,9894,"Variable"
"17397",2021-02-24,"5:45:00","Experiment",0.462,2021-02-24 05:45:00,9895,"Variable"
"17398",2021-02-24,"5:45:00","Experiment",0.485,2021-02-24 05:45:00,9897,"Stable"
"17399",2021-02-24,"6:00:00","Experiment",2.454,2021-02-24 06:00:00,9898,"Variable"
"17400",2021-02-24,"6:00:00","Experiment",2.64,2021-02-24 06:00:00,9899,"Variable"
"17401",2021-02-24,"6:00:00","Experiment",2.759666667,2021-02-24 06:00:00,9900,"Stable"
"17402",2021-02-24,"6:00:00","Experiment",3.071666667,2021-02-24 06:00:00,9901,"Stable"
"17403",2021-02-24,"6:15:00","Experiment",5.794166667,2021-02-24 06:15:00,9902,"Variable"
"17404",2021-02-24,"6:15:00","Experiment",6.204,2021-02-24 06:15:00,9903,"Variable"
"17405",2021-02-24,"6:15:00","Experiment",6.331,2021-02-24 06:15:00,9904,"Stable"
"17406",2021-02-24,"6:15:00","Experiment",6.79,2021-02-24 06:15:00,9905,"Stable"
"17407",2021-02-24,"6:30:00","Experiment",9.475166667,2021-02-24 06:30:00,9906,"Variable"
"17408",2021-02-24,"6:30:00","Experiment",9.966,2021-02-24 06:30:00,9907,"Variable"
"17409",2021-02-24,"6:30:00","Experiment",10.38933333,2021-02-24 06:30:00,9908,"Stable"
"17410",2021-02-24,"6:30:00","Experiment",10.75083333,2021-02-24 06:30:00,9909,"Stable"
"17411",2021-02-24,"6:45:00","Experiment",21.78,2021-02-24 06:45:00,9910,"Variable"
"17412",2021-02-24,"6:45:00","Experiment",23.60333333,2021-02-24 06:45:00,9912,"Stable"
"17413",2021-02-24,"6:45:00","Experiment",25.24283333,2021-02-24 06:45:00,9913,"Stable"
"17414",2021-02-24,"6:45:00","Experiment",35.31033333,2021-02-24 06:45:00,9911,"Variable"
"17415",2021-02-24,"7:00:00","Experiment",40.98916667,2021-02-24 07:00:00,9916,"Stable"
"17416",2021-02-24,"7:00:00","Experiment",48.906,2021-02-24 07:00:00,9914,"Variable"
"17417",2021-02-24,"7:00:00","Experiment",52.352,2021-02-24 07:00:00,9915,"Variable"
"17418",2021-02-24,"7:00:00","Experiment",52.94583333,2021-02-24 07:00:00,9917,"Stable"
"17419",2021-02-24,"7:15:00","Experiment",56.2485,2021-02-24 07:15:00,9920,"Stable"
"17420",2021-02-24,"7:15:00","Experiment",65.802,2021-02-24 07:15:00,9918,"Variable"
"17421",2021-02-24,"7:15:00","Experiment",75.4175,2021-02-24 07:15:00,9921,"Stable"
"17422",2021-02-24,"7:15:00","Experiment",78.3235,2021-02-24 07:15:00,9919,"Variable"
"17423",2021-02-24,"7:30:00","Experiment",67.36833333,2021-02-24 07:30:00,9924,"Stable"
"17424",2021-02-24,"7:30:00","Experiment",86.5035,2021-02-24 07:30:00,9922,"Variable"
"17425",2021-02-24,"7:30:00","Experiment",101.1225,2021-02-24 07:30:00,9925,"Stable"
"17426",2021-02-24,"7:30:00","Experiment",106.128,2021-02-24 07:30:00,9923,"Variable"
"17427",2021-02-24,"7:45:00","Experiment",111.5206667,2021-02-24 07:45:00,9926,"Variable"
"17428",2021-02-24,"7:45:00","Experiment",114.7833333,2021-02-24 07:45:00,9928,"Stable"
"17429",2021-02-24,"7:45:00","Experiment",115.0943333,2021-02-24 07:45:00,9929,"Stable"
"17430",2021-02-24,"7:45:00","Experiment",127.842,2021-02-24 07:45:00,9927,"Variable"
"17431",2021-02-24,"8:00:00","Experiment",106.6191667,2021-02-24 08:00:00,9932,"Stable"
"17432",2021-02-24,"8:00:00","Experiment",152.196,2021-02-24 08:00:00,9930,"Variable"
"17433",2021-02-24,"8:00:00","Experiment",160.3041667,2021-02-24 08:00:00,9933,"Stable"
"17434",2021-02-24,"8:00:00","Experiment",166.463,2021-02-24 08:00:00,9931,"Variable"
"17435",2021-02-24,"8:15:00","Experiment",123.7558333,2021-02-24 08:15:00,9936,"Stable"
"17436",2021-02-24,"8:15:00","Experiment",155.84,2021-02-24 08:15:00,9937,"Stable"
"17437",2021-02-24,"8:15:00","Experiment",158.862,2021-02-24 08:15:00,9934,"Variable"
"17438",2021-02-24,"8:15:00","Experiment",181.4596667,2021-02-24 08:15:00,9935,"Variable"
"17439",2021-02-24,"8:30:00","Experiment",136.1165,2021-02-24 08:30:00,9940,"Stable"
"17440",2021-02-24,"8:30:00","Experiment",163.944,2021-02-24 08:30:00,9938,"Variable"
"17441",2021-02-24,"8:30:00","Experiment",164.009,2021-02-24 08:30:00,9939,"Variable"
"17442",2021-02-24,"8:30:00","Experiment",169.5075,2021-02-24 08:30:00,9941,"Stable"
"17443",2021-02-24,"8:45:00","Experiment",154.1248333,2021-02-24 08:45:00,9942,"Variable"
"17444",2021-02-24,"8:45:00","Experiment",160.223,2021-02-24 08:45:00,9944,"Stable"
"17445",2021-02-24,"8:45:00","Experiment",172.062,2021-02-24 08:45:00,9943,"Variable"
"17446",2021-02-24,"8:45:00","Experiment",192.1408333,2021-02-24 08:45:00,9945,"Stable"
"17447",2021-02-24,"9:00:00","Experiment",57.30366667,2021-02-24 09:00:00,9948,"Stable"
"17448",2021-02-24,"9:00:00","Experiment",63.73583333,2021-02-24 09:00:00,9946,"Variable"
"17449",2021-02-24,"9:00:00","Experiment",188.43,2021-02-24 09:00:00,9947,"Variable"
"17450",2021-02-24,"9:00:00","Experiment",195.6166667,2021-02-24 09:00:00,9949,"Stable"
"17451",2021-02-24,"9:15:00","Experiment",100.0005,2021-02-24 09:15:00,9950,"Variable"
"17452",2021-02-24,"9:15:00","Experiment",129.1361667,2021-02-24 09:15:00,9952,"Stable"
"17453",2021-02-24,"9:15:00","Experiment",215.9058333,2021-02-24 09:15:00,9953,"Stable"
"17454",2021-02-24,"9:15:00","Experiment",224.73,2021-02-24 09:15:00,9951,"Variable"
"17455",2021-02-24,"9:30:00","Experiment",172.8706667,2021-02-24 09:30:00,9954,"Variable"
"17456",2021-02-24,"9:30:00","Experiment",174.346,2021-02-24 09:30:00,9956,"Stable"
"17457",2021-02-24,"9:30:00","Experiment",178.8033333,2021-02-24 09:30:00,9957,"Stable"
"17458",2021-02-24,"9:30:00","Experiment",207.636,2021-02-24 09:30:00,9955,"Variable"
"17459",2021-02-24,"9:45:00","Experiment",203.9425,2021-02-24 09:45:00,9960,"Stable"
"17460",2021-02-24,"9:45:00","Experiment",243.804,2021-02-24 09:45:00,9958,"Variable"
