"","Date","Time","Origin","Temperature","Date_Time","X","Treatment"
"21296",2021-03-04,"12:15:00","Experiment",27.468,2021-03-04 12:15:00,12722,"Stable"
"21297",2021-03-04,"12:30:00","Experiment",27.272,2021-03-04 12:30:00,12723,"Variable"
"21298",2021-03-04,"12:30:00","Experiment",27.272,2021-03-04 12:30:00,12724,"Stable"
"21299",2021-03-04,"12:30:00","Experiment",27.468,2021-03-04 12:30:00,12725,"Stable"
"21300",2021-03-04,"12:30:00","Slope",27.173,2021-03-04 12:30:00,NA,NA
"21301",2021-03-04,"12:30:00","Flat",26.39,2021-03-04 12:30:00,NA,NA
"21302",2021-03-04,"12:30:00","Flat",26.781,2021-03-04 12:30:00,NA,NA
"21303",2021-03-04,"12:45:00","Experiment",27.272,2021-03-04 12:45:00,12726,"Variable"
"21304",2021-03-04,"12:45:00","Experiment",27.272,2021-03-04 12:45:00,12727,"Stable"
"21305",2021-03-04,"12:45:00","Experiment",27.468,2021-03-04 12:45:00,12728,"Stable"
"21306",2021-03-04,"13:00:00","Experiment",27.173,2021-03-04 13:00:00,12730,"Stable"
"21307",2021-03-04,"13:00:00","Experiment",27.272,2021-03-04 13:00:00,12729,"Variable"
"21308",2021-03-04,"13:00:00","Experiment",27.37,2021-03-04 13:00:00,12731,"Stable"
"21309",2021-03-04,"13:00:00","Slope",27.075,2021-03-04 13:00:00,NA,NA
"21310",2021-03-04,"13:00:00","Flat",26.195,2021-03-04 13:00:00,NA,NA
"21311",2021-03-04,"13:00:00","Flat",26.585,2021-03-04 13:00:00,NA,NA
"21312",2021-03-04,"13:15:00","Experiment",27.173,2021-03-04 13:15:00,12733,"Stable"
"21313",2021-03-04,"13:15:00","Experiment",27.272,2021-03-04 13:15:00,12732,"Variable"
"21314",2021-03-04,"13:15:00","Experiment",27.37,2021-03-04 13:15:00,12734,"Stable"
"21315",2021-03-04,"13:30:00","Experiment",27.272,2021-03-04 13:30:00,12736,"Stable"
"21316",2021-03-04,"13:30:00","Experiment",27.468,2021-03-04 13:30:00,12735,"Variable"
"21317",2021-03-04,"13:30:00","Experiment",27.567,2021-03-04 13:30:00,12737,"Stable"
"21318",2021-03-04,"13:30:00","Slope",26.977,2021-03-04 13:30:00,NA,NA
"21319",2021-03-04,"13:30:00","Slope",27.075,2021-03-04 13:30:00,NA,NA
"21320",2021-03-04,"13:30:00","Flat",26.097,2021-03-04 13:30:00,NA,NA
"21321",2021-03-04,"13:30:00","Flat",26.488,2021-03-04 13:30:00,NA,NA
"21322",2021-03-04,"13:45:00","Experiment",27.468,2021-03-04 13:45:00,12739,"Stable"
"21323",2021-03-04,"13:45:00","Experiment",27.665,2021-03-04 13:45:00,12740,"Stable"
"21324",2021-03-04,"13:45:00","Experiment",27.764,2021-03-04 13:45:00,12738,"Variable"
"21325",2021-03-04,"14:00:00","Experiment",27.468,2021-03-04 14:00:00,12742,"Stable"
"21326",2021-03-04,"14:00:00","Experiment",27.665,2021-03-04 14:00:00,12743,"Stable"
"21327",2021-03-04,"14:00:00","Experiment",27.764,2021-03-04 14:00:00,12741,"Variable"
"21328",2021-03-04,"14:00:00","Slope",26.977,2021-03-04 14:00:00,NA,NA
"21329",2021-03-04,"14:00:00","Flat",26.097,2021-03-04 14:00:00,NA,NA
"21330",2021-03-04,"14:00:00","Flat",26.488,2021-03-04 14:00:00,NA,NA
"21331",2021-03-04,"14:15:00","Experiment",27.468,2021-03-04 14:15:00,12745,"Stable"
"21332",2021-03-04,"14:15:00","Experiment",27.665,2021-03-04 14:15:00,12746,"Stable"
"21333",2021-03-04,"14:15:00","Experiment",27.862,2021-03-04 14:15:00,12744,"Variable"
"21334",2021-03-04,"14:30:00","Experiment",27.468,2021-03-04 14:30:00,12748,"Stable"
"21335",2021-03-04,"14:30:00","Experiment",27.665,2021-03-04 14:30:00,12749,"Stable"
"21336",2021-03-04,"14:30:00","Experiment",27.764,2021-03-04 14:30:00,12747,"Variable"
"21337",2021-03-04,"14:30:00","Slope",26.879,2021-03-04 14:30:00,NA,NA
"21338",2021-03-04,"14:30:00","Slope",26.977,2021-03-04 14:30:00,NA,NA
"21339",2021-03-04,"14:30:00","Flat",26.195,2021-03-04 14:30:00,NA,NA
"21340",2021-03-04,"14:30:00","Flat",26.585,2021-03-04 14:30:00,NA,NA
"21341",2021-03-04,"14:45:00","Experiment",27.468,2021-03-04 14:45:00,12751,"Stable"
"21342",2021-03-04,"14:45:00","Experiment",27.665,2021-03-04 14:45:00,12752,"Stable"
"21343",2021-03-04,"14:45:00","Experiment",27.862,2021-03-04 14:45:00,12750,"Variable"
"21344",2021-03-04,"15:00:00","Experiment",27.468,2021-03-04 15:00:00,12754,"Stable"
"21345",2021-03-04,"15:00:00","Experiment",27.665,2021-03-04 15:00:00,12755,"Stable"
"21346",2021-03-04,"15:00:00","Experiment",27.862,2021-03-04 15:00:00,12753,"Variable"
"21347",2021-03-04,"15:00:00","Slope",26.781,2021-03-04 15:00:00,NA,NA
"21348",2021-03-04,"15:00:00","Slope",26.879,2021-03-04 15:00:00,NA,NA
"21349",2021-03-04,"15:00:00","Flat",26.683,2021-03-04 15:00:00,NA,NA
"21350",2021-03-04,"15:00:00","Flat",27.075,2021-03-04 15:00:00,NA,NA
"21351",2021-03-04,"15:15:00","Experiment",27.468,2021-03-04 15:15:00,12758,"Stable"
"21352",2021-03-04,"15:15:00","Experiment",27.665,2021-03-04 15:15:00,12759,"Stable"
"21353",2021-03-04,"15:15:00","Experiment",27.764,2021-03-04 15:15:00,12756,"Variable"
"21354",2021-03-04,"15:15:00","Experiment",27.862,2021-03-04 15:15:00,12757,"Variable"
"21355",2021-03-04,"15:30:00","Experiment",27.468,2021-03-04 15:30:00,12761,"Stable"
"21356",2021-03-04,"15:30:00","Experiment",27.665,2021-03-04 15:30:00,12762,"Stable"
"21357",2021-03-04,"15:30:00","Experiment",27.764,2021-03-04 15:30:00,12760,"Variable"
"21358",2021-03-04,"15:30:00","Slope",26.781,2021-03-04 15:30:00,NA,NA
"21359",2021-03-04,"15:30:00","Flat",26.879,2021-03-04 15:30:00,NA,NA
"21360",2021-03-04,"15:30:00","Flat",27.272,2021-03-04 15:30:00,NA,NA
"21361",2021-03-04,"15:45:00","Experiment",27.37,2021-03-04 15:45:00,12765,"Stable"
"21362",2021-03-04,"15:45:00","Experiment",27.567,2021-03-04 15:45:00,12766,"Stable"
"21363",2021-03-04,"15:45:00","Experiment",27.665,2021-03-04 15:45:00,12763,"Variable"
"21364",2021-03-04,"15:45:00","Experiment",27.764,2021-03-04 15:45:00,12764,"Variable"
"21365",2021-03-04,"16:00:00","Experiment",27.468,2021-03-04 16:00:00,12769,"Stable"
"21366",2021-03-04,"16:00:00","Experiment",27.665,2021-03-04 16:00:00,12767,"Variable"
"21367",2021-03-04,"16:00:00","Experiment",27.665,2021-03-04 16:00:00,12770,"Stable"
"21368",2021-03-04,"16:00:00","Experiment",27.764,2021-03-04 16:00:00,12768,"Variable"
"21369",2021-03-04,"16:00:00","Slope",26.683,2021-03-04 16:00:00,NA,NA
"21370",2021-03-04,"16:00:00","Flat",26.879,2021-03-04 16:00:00,NA,NA
"21371",2021-03-04,"16:00:00","Flat",27.272,2021-03-04 16:00:00,NA,NA
"21372",2021-03-04,"16:15:00","Experiment",27.468,2021-03-04 16:15:00,12773,"Stable"
"21373",2021-03-04,"16:15:00","Experiment",27.567,2021-03-04 16:15:00,12774,"Stable"
"21374",2021-03-04,"16:15:00","Experiment",27.665,2021-03-04 16:15:00,12771,"Variable"
"21375",2021-03-04,"16:15:00","Experiment",27.764,2021-03-04 16:15:00,12772,"Variable"
"21376",2021-03-04,"16:30:00","Experiment",27.37,2021-03-04 16:30:00,12776,"Stable"
"21377",2021-03-04,"16:30:00","Experiment",27.567,2021-03-04 16:30:00,12777,"Stable"
"21378",2021-03-04,"16:30:00","Experiment",27.665,2021-03-04 16:30:00,12775,"Variable"
"21379",2021-03-04,"16:30:00","Slope",26.683,2021-03-04 16:30:00,NA,NA
"21380",2021-03-04,"16:30:00","Flat",26.781,2021-03-04 16:30:00,NA,NA
"21381",2021-03-04,"16:30:00","Flat",27.173,2021-03-04 16:30:00,NA,NA
"21382",2021-03-04,"16:45:00","Experiment",27.272,2021-03-04 16:45:00,12780,"Stable"
"21383",2021-03-04,"16:45:00","Experiment",27.468,2021-03-04 16:45:00,12781,"Stable"
"21384",2021-03-04,"16:45:00","Experiment",27.567,2021-03-04 16:45:00,12778,"Variable"
"21385",2021-03-04,"16:45:00","Experiment",27.665,2021-03-04 16:45:00,12779,"Variable"
"21386",2021-03-04,"17:00:00","Experiment",27.272,2021-03-04 17:00:00,12783,"Stable"
"21387",2021-03-04,"17:00:00","Experiment",27.468,2021-03-04 17:00:00,12784,"Stable"
"21388",2021-03-04,"17:00:00","Experiment",27.567,2021-03-04 17:00:00,12782,"Variable"
"21389",2021-03-04,"17:00:00","Slope",26.585,2021-03-04 17:00:00,NA,NA
"21390",2021-03-04,"17:00:00","Flat",26.585,2021-03-04 17:00:00,NA,NA
"21391",2021-03-04,"17:00:00","Flat",26.977,2021-03-04 17:00:00,NA,NA
"21392",2021-03-04,"17:15:00","Experiment",27.272,2021-03-04 17:15:00,12786,"Stable"
"21393",2021-03-04,"17:15:00","Experiment",27.468,2021-03-04 17:15:00,12787,"Stable"
"21394",2021-03-04,"17:15:00","Experiment",27.567,2021-03-04 17:15:00,12785,"Variable"
"21395",2021-03-04,"17:30:00","Experiment",27.272,2021-03-04 17:30:00,12789,"Stable"
"21396",2021-03-04,"17:30:00","Experiment",27.468,2021-03-04 17:30:00,12790,"Stable"
"21397",2021-03-04,"17:30:00","Experiment",27.567,2021-03-04 17:30:00,12788,"Variable"
"21398",2021-03-04,"17:30:00","Slope",26.585,2021-03-04 17:30:00,NA,NA
"21399",2021-03-04,"17:30:00","Flat",26.39,2021-03-04 17:30:00,NA,NA
"21400",2021-03-04,"17:30:00","Flat",26.781,2021-03-04 17:30:00,NA,NA
"21401",2021-03-04,"17:45:00","Experiment",27.272,2021-03-04 17:45:00,12792,"Stable"
"21402",2021-03-04,"17:45:00","Experiment",27.468,2021-03-04 17:45:00,12791,"Variable"
"21403",2021-03-04,"17:45:00","Experiment",27.468,2021-03-04 17:45:00,12793,"Stable"
"21404",2021-03-04,"18:00:00","Experiment",27.37,2021-03-04 18:00:00,12795,"Stable"
"21405",2021-03-04,"18:00:00","Experiment",27.468,2021-03-04 18:00:00,12794,"Variable"
"21406",2021-03-04,"18:00:00","Experiment",27.567,2021-03-04 18:00:00,12796,"Stable"
"21407",2021-03-04,"18:00:00","Slope",26.585,2021-03-04 18:00:00,NA,NA
"21408",2021-03-04,"18:00:00","Flat",26.097,2021-03-04 18:00:00,NA,NA
"21409",2021-03-04,"18:00:00","Flat",26.488,2021-03-04 18:00:00,NA,NA
"21410",2021-03-04,"18:15:00","Experiment",27.37,2021-03-04 18:15:00,12799,"Stable"
"21411",2021-03-04,"18:15:00","Experiment",27.567,2021-03-04 18:15:00,12797,"Variable"
"21412",2021-03-04,"18:15:00","Experiment",27.567,2021-03-04 18:15:00,12800,"Stable"
"21413",2021-03-04,"18:15:00","Experiment",27.665,2021-03-04 18:15:00,12798,"Variable"
"21414",2021-03-04,"18:30:00","Experiment",27.37,2021-03-04 18:30:00,12802,"Stable"
"21415",2021-03-04,"18:30:00","Experiment",27.567,2021-03-04 18:30:00,12803,"Stable"
"21416",2021-03-04,"18:30:00","Experiment",27.665,2021-03-04 18:30:00,12801,"Variable"
"21417",2021-03-04,"18:30:00","Slope",26.39,2021-03-04 18:30:00,NA,NA
"21418",2021-03-04,"18:30:00","Slope",26.488,2021-03-04 18:30:00,NA,NA
"21419",2021-03-04,"18:30:00","Flat",25.805,2021-03-04 18:30:00,NA,NA
"21420",2021-03-04,"18:30:00","Flat",26.195,2021-03-04 18:30:00,NA,NA
"21421",2021-03-04,"18:45:00","Experiment",27.272,2021-03-04 18:45:00,12805,"Stable"
"21422",2021-03-04,"18:45:00","Experiment",27.468,2021-03-04 18:45:00,12806,"Stable"
"21423",2021-03-04,"18:45:00","Experiment",27.665,2021-03-04 18:45:00,12804,"Variable"
"21424",2021-03-04,"19:00:00","Experiment",27.272,2021-03-04 19:00:00,12808,"Stable"
"21425",2021-03-04,"19:00:00","Experiment",27.468,2021-03-04 19:00:00,12809,"Stable"
"21426",2021-03-04,"19:00:00","Experiment",27.567,2021-03-04 19:00:00,12807,"Variable"
"21427",2021-03-04,"19:00:00","Slope",26.488,2021-03-04 19:00:00,NA,NA
"21428",2021-03-04,"19:00:00","Slope",26.585,2021-03-04 19:00:00,NA,NA
"21429",2021-03-04,"19:00:00","Flat",25.61,2021-03-04 19:00:00,NA,NA
"21430",2021-03-04,"19:00:00","Flat",25.902,2021-03-04 19:00:00,NA,NA
"21431",2021-03-04,"19:15:00","Experiment",27.272,2021-03-04 19:15:00,12812,"Stable"
"21432",2021-03-04,"19:15:00","Experiment",27.468,2021-03-04 19:15:00,12810,"Variable"
"21433",2021-03-04,"19:15:00","Experiment",27.468,2021-03-04 19:15:00,12813,"Stable"
"21434",2021-03-04,"19:15:00","Experiment",27.567,2021-03-04 19:15:00,12811,"Variable"
"21435",2021-03-04,"19:30:00","Experiment",27.37,2021-03-04 19:30:00,12815,"Stable"
"21436",2021-03-04,"19:30:00","Experiment",27.468,2021-03-04 19:30:00,12814,"Variable"
"21437",2021-03-04,"19:30:00","Experiment",27.567,2021-03-04 19:30:00,12816,"Stable"
"21438",2021-03-04,"19:30:00","Slope",26.39,2021-03-04 19:30:00,NA,NA
"21439",2021-03-04,"19:30:00","Slope",26.488,2021-03-04 19:30:00,NA,NA
"21440",2021-03-04,"19:30:00","Flat",25.222,2021-03-04 19:30:00,NA,NA
"21441",2021-03-04,"19:30:00","Flat",25.61,2021-03-04 19:30:00,NA,NA
"21442",2021-03-04,"19:45:00","Experiment",27.37,2021-03-04 19:45:00,12818,"Stable"
"21443",2021-03-04,"19:45:00","Experiment",27.468,2021-03-04 19:45:00,12817,"Variable"
"21444",2021-03-04,"19:45:00","Experiment",27.567,2021-03-04 19:45:00,12819,"Stable"
"21445",2021-03-04,"2:00:00","Experiment",27.37,2021-03-04 02:00:00,12586,"Stable"
"21446",2021-03-04,"2:00:00","Experiment",27.468,2021-03-04 02:00:00,12585,"Variable"
"21447",2021-03-04,"2:00:00","Experiment",27.567,2021-03-04 02:00:00,12587,"Stable"
"21448",2021-03-04,"2:15:00","Experiment",27.37,2021-03-04 02:15:00,12589,"Stable"
"21449",2021-03-04,"2:15:00","Experiment",27.468,2021-03-04 02:15:00,12588,"Variable"
"21450",2021-03-04,"2:15:00","Experiment",27.567,2021-03-04 02:15:00,12590,"Stable"
"21451",2021-03-04,"2:30:00","Experiment",27.37,2021-03-04 02:30:00,12592,"Stable"
"21452",2021-03-04,"2:30:00","Experiment",27.468,2021-03-04 02:30:00,12591,"Variable"
"21453",2021-03-04,"2:30:00","Experiment",27.567,2021-03-04 02:30:00,12593,"Stable"
"21454",2021-03-04,"2:45:00","Experiment",27.37,2021-03-04 02:45:00,12595,"Stable"
"21455",2021-03-04,"2:45:00","Experiment",27.468,2021-03-04 02:45:00,12594,"Variable"
"21456",2021-03-04,"2:45:00","Experiment",27.567,2021-03-04 02:45:00,12596,"Stable"
"21457",2021-03-04,"20:00:00","Experiment",27.37,2021-03-04 20:00:00,12821,"Stable"
"21458",2021-03-04,"20:00:00","Experiment",27.567,2021-03-04 20:00:00,12822,"Stable"
"21459",2021-03-04,"20:00:00","Experiment",27.665,2021-03-04 20:00:00,12820,"Variable"
"21460",2021-03-04,"20:00:00","Slope",26.195,2021-03-04 20:00:00,NA,NA
"21461",2021-03-04,"20:00:00","Flat",24.931,2021-03-04 20:00:00,NA,NA
"21462",2021-03-04,"20:00:00","Flat",25.416,2021-03-04 20:00:00,NA,NA
"21463",2021-03-04,"20:15:00","Experiment",27.272,2021-03-04 20:15:00,12824,"Stable"
"21464",2021-03-04,"20:15:00","Experiment",27.468,2021-03-04 20:15:00,12825,"Stable"
"21465",2021-03-04,"20:15:00","Experiment",27.665,2021-03-04 20:15:00,12823,"Variable"
"21466",2021-03-04,"20:30:00","Experiment",27.272,2021-03-04 20:30:00,12827,"Stable"
"21467",2021-03-04,"20:30:00","Experiment",27.468,2021-03-04 20:30:00,12828,"Stable"
"21468",2021-03-04,"20:30:00","Experiment",27.665,2021-03-04 20:30:00,12826,"Variable"
"21469",2021-03-04,"20:30:00","Slope",26.683,2021-03-04 20:30:00,NA,NA
"21470",2021-03-04,"20:30:00","Flat",24.738,2021-03-04 20:30:00,NA,NA
"21471",2021-03-04,"20:30:00","Flat",25.125,2021-03-04 20:30:00,NA,NA
"21472",2021-03-04,"20:45:00","Experiment",27.173,2021-03-04 20:45:00,12830,"Stable"
"21473",2021-03-04,"20:45:00","Experiment",27.37,2021-03-04 20:45:00,12831,"Stable"
"21474",2021-03-04,"20:45:00","Experiment",27.567,2021-03-04 20:45:00,12829,"Variable"
"21475",2021-03-04,"21:00:00","Experiment",27.173,2021-03-04 21:00:00,12833,"Stable"
"21476",2021-03-04,"21:00:00","Experiment",27.37,2021-03-04 21:00:00,12834,"Stable"
"21477",2021-03-04,"21:00:00","Experiment",27.468,2021-03-04 21:00:00,12832,"Variable"
"21478",2021-03-04,"21:00:00","Slope",26.781,2021-03-04 21:00:00,NA,NA
"21479",2021-03-04,"21:00:00","Slope",26.879,2021-03-04 21:00:00,NA,NA
"21480",2021-03-04,"21:00:00","Flat",24.545,2021-03-04 21:00:00,NA,NA
"21481",2021-03-04,"21:00:00","Flat",24.931,2021-03-04 21:00:00,NA,NA
"21482",2021-03-04,"21:15:00","Experiment",27.075,2021-03-04 21:15:00,12836,"Stable"
"21483",2021-03-04,"21:15:00","Experiment",27.272,2021-03-04 21:15:00,12837,"Stable"
"21484",2021-03-04,"21:15:00","Experiment",27.468,2021-03-04 21:15:00,12835,"Variable"
"21485",2021-03-04,"21:30:00","Experiment",26.977,2021-03-04 21:30:00,12839,"Stable"
"21486",2021-03-04,"21:30:00","Experiment",27.173,2021-03-04 21:30:00,12840,"Stable"
"21487",2021-03-04,"21:30:00","Experiment",27.37,2021-03-04 21:30:00,12838,"Variable"
"21488",2021-03-04,"21:30:00","Slope",26.879,2021-03-04 21:30:00,NA,NA
"21489",2021-03-04,"21:30:00","Flat",24.351,2021-03-04 21:30:00,NA,NA
"21490",2021-03-04,"21:30:00","Flat",24.738,2021-03-04 21:30:00,NA,NA
"21491",2021-03-04,"21:45:00","Experiment",26.977,2021-03-04 21:45:00,12842,"Stable"
"21492",2021-03-04,"21:45:00","Experiment",27.173,2021-03-04 21:45:00,12843,"Stable"
"21493",2021-03-04,"21:45:00","Experiment",27.272,2021-03-04 21:45:00,12841,"Variable"
"21494",2021-03-04,"22:00:00","Experiment",26.879,2021-03-04 22:00:00,12845,"Stable"
"21495",2021-03-04,"22:00:00","Experiment",27.075,2021-03-04 22:00:00,12846,"Stable"
"21496",2021-03-04,"22:00:00","Experiment",27.272,2021-03-04 22:00:00,12844,"Variable"
"21497",2021-03-04,"22:00:00","Slope",26.781,2021-03-04 22:00:00,NA,NA
"21498",2021-03-04,"22:00:00","Flat",24.545,2021-03-04 22:00:00,NA,NA
"21499",2021-03-04,"22:00:00","Flat",24.931,2021-03-04 22:00:00,NA,NA
"21500",2021-03-04,"22:15:00","Experiment",26.879,2021-03-04 22:15:00,12848,"Stable"
"21501",2021-03-04,"22:15:00","Experiment",27.075,2021-03-04 22:15:00,12849,"Stable"
"21502",2021-03-04,"22:15:00","Experiment",27.173,2021-03-04 22:15:00,12847,"Variable"
"21503",2021-03-04,"22:30:00","Experiment",26.781,2021-03-04 22:30:00,12852,"Stable"
"21504",2021-03-04,"22:30:00","Experiment",26.977,2021-03-04 22:30:00,12853,"Stable"
"21505",2021-03-04,"22:30:00","Experiment",27.075,2021-03-04 22:30:00,12850,"Variable"
"21506",2021-03-04,"22:30:00","Experiment",27.173,2021-03-04 22:30:00,12851,"Variable"
"21507",2021-03-04,"22:30:00","Slope",26.781,2021-03-04 22:30:00,NA,NA
"21508",2021-03-04,"22:30:00","Flat",24.545,2021-03-04 22:30:00,NA,NA
"21509",2021-03-04,"22:30:00","Flat",24.931,2021-03-04 22:30:00,NA,NA
"21510",2021-03-04,"22:45:00","Experiment",26.781,2021-03-04 22:45:00,12855,"Stable"
"21511",2021-03-04,"22:45:00","Experiment",26.977,2021-03-04 22:45:00,12856,"Stable"
"21512",2021-03-04,"22:45:00","Experiment",27.075,2021-03-04 22:45:00,12854,"Variable"
"21513",2021-03-04,"23:00:00","Experiment",26.683,2021-03-04 23:00:00,12859,"Stable"
"21514",2021-03-04,"23:00:00","Experiment",26.879,2021-03-04 23:00:00,12860,"Stable"
"21515",2021-03-04,"23:00:00","Experiment",26.977,2021-03-04 23:00:00,12857,"Variable"
"21516",2021-03-04,"23:00:00","Experiment",27.075,2021-03-04 23:00:00,12858,"Variable"
"21517",2021-03-04,"23:00:00","Slope",26.683,2021-03-04 23:00:00,NA,NA
"21518",2021-03-04,"23:00:00","Flat",24.351,2021-03-04 23:00:00,NA,NA
"21519",2021-03-04,"23:00:00","Flat",24.738,2021-03-04 23:00:00,NA,NA
"21520",2021-03-04,"23:15:00","Experiment",26.683,2021-03-04 23:15:00,12862,"Stable"
"21521",2021-03-04,"23:15:00","Experiment",26.879,2021-03-04 23:15:00,12863,"Stable"
"21522",2021-03-04,"23:15:00","Experiment",26.977,2021-03-04 23:15:00,12861,"Variable"
"21523",2021-03-04,"23:30:00","Experiment",26.585,2021-03-04 23:30:00,12866,"Stable"
"21524",2021-03-04,"23:30:00","Experiment",26.781,2021-03-04 23:30:00,12867,"Stable"
"21525",2021-03-04,"23:30:00","Experiment",26.879,2021-03-04 23:30:00,12864,"Variable"
"21526",2021-03-04,"23:30:00","Experiment",26.977,2021-03-04 23:30:00,12865,"Variable"
"21527",2021-03-04,"23:30:00","Slope",26.585,2021-03-04 23:30:00,NA,NA
"21528",2021-03-04,"23:30:00","Slope",26.683,2021-03-04 23:30:00,NA,NA
"21529",2021-03-04,"23:30:00","Flat",24.448,2021-03-04 23:30:00,NA,NA
"21530",2021-03-04,"23:30:00","Flat",24.835,2021-03-04 23:30:00,NA,NA
"21531",2021-03-04,"23:45:00","Experiment",26.585,2021-03-04 23:45:00,12869,"Stable"
"21532",2021-03-04,"23:45:00","Experiment",26.781,2021-03-04 23:45:00,12870,"Stable"
"21533",2021-03-04,"23:45:00","Experiment",26.879,2021-03-04 23:45:00,12868,"Variable"
"21534",2021-03-04,"3:00:00","Experiment",27.37,2021-03-04 03:00:00,12598,"Stable"
"21535",2021-03-04,"3:00:00","Experiment",27.468,2021-03-04 03:00:00,12597,"Variable"
"21536",2021-03-04,"3:00:00","Experiment",27.567,2021-03-04 03:00:00,12599,"Stable"
"21537",2021-03-04,"3:15:00","Experiment",27.37,2021-03-04 03:15:00,12601,"Stable"
"21538",2021-03-04,"3:15:00","Experiment",27.468,2021-03-04 03:15:00,12600,"Variable"
"21539",2021-03-04,"3:15:00","Experiment",27.567,2021-03-04 03:15:00,12602,"Stable"
"21540",2021-03-04,"3:30:00","Experiment",27.37,2021-03-04 03:30:00,12604,"Stable"
"21541",2021-03-04,"3:30:00","Experiment",27.468,2021-03-04 03:30:00,12603,"Variable"
"21542",2021-03-04,"3:30:00","Experiment",27.567,2021-03-04 03:30:00,12605,"Stable"
"21543",2021-03-04,"3:45:00","Experiment",27.173,2021-03-04 03:45:00,12607,"Stable"
"21544",2021-03-04,"3:45:00","Experiment",27.37,2021-03-04 03:45:00,12606,"Variable"
"21545",2021-03-04,"3:45:00","Experiment",27.468,2021-03-04 03:45:00,12608,"Stable"
"21546",2021-03-04,"4:00:00","Experiment",27.173,2021-03-04 04:00:00,12611,"Stable"
"21547",2021-03-04,"4:00:00","Experiment",27.272,2021-03-04 04:00:00,12609,"Variable"
"21548",2021-03-04,"4:00:00","Experiment",27.37,2021-03-04 04:00:00,12610,"Variable"
"21549",2021-03-04,"4:00:00","Experiment",27.37,2021-03-04 04:00:00,12612,"Stable"
"21550",2021-03-04,"4:15:00","Experiment",27.173,2021-03-04 04:15:00,12615,"Stable"
"21551",2021-03-04,"4:15:00","Experiment",27.272,2021-03-04 04:15:00,12613,"Variable"
"21552",2021-03-04,"4:15:00","Experiment",27.37,2021-03-04 04:15:00,12614,"Variable"
"21553",2021-03-04,"4:15:00","Experiment",27.37,2021-03-04 04:15:00,12616,"Stable"
"21554",2021-03-04,"4:30:00","Experiment",27.173,2021-03-04 04:30:00,12619,"Stable"
"21555",2021-03-04,"4:30:00","Experiment",27.272,2021-03-04 04:30:00,12617,"Variable"
"21556",2021-03-04,"4:30:00","Experiment",27.37,2021-03-04 04:30:00,12618,"Variable"
"21557",2021-03-04,"4:30:00","Experiment",27.37,2021-03-04 04:30:00,12620,"Stable"
"21558",2021-03-04,"4:45:00","Experiment",27.075,2021-03-04 04:45:00,12623,"Stable"
"21559",2021-03-04,"4:45:00","Experiment",27.173,2021-03-04 04:45:00,12621,"Variable"
"21560",2021-03-04,"4:45:00","Experiment",27.272,2021-03-04 04:45:00,12622,"Variable"
"21561",2021-03-04,"4:45:00","Experiment",27.37,2021-03-04 04:45:00,12624,"Stable"
"21562",2021-03-04,"5:00:00","Experiment",27.075,2021-03-04 05:00:00,12626,"Stable"
"21563",2021-03-04,"5:00:00","Experiment",27.173,2021-03-04 05:00:00,12625,"Variable"
"21564",2021-03-04,"5:00:00","Experiment",27.272,2021-03-04 05:00:00,12627,"Stable"
"21565",2021-03-04,"5:15:00","Experiment",27.075,2021-03-04 05:15:00,12629,"Stable"
"21566",2021-03-04,"5:15:00","Experiment",27.173,2021-03-04 05:15:00,12628,"Variable"
"21567",2021-03-04,"5:15:00","Experiment",27.272,2021-03-04 05:15:00,12630,"Stable"
"21568",2021-03-04,"5:30:00","Experiment",27.075,2021-03-04 05:30:00,12633,"Stable"
"21569",2021-03-04,"5:30:00","Experiment",27.173,2021-03-04 05:30:00,12631,"Variable"
"21570",2021-03-04,"5:30:00","Experiment",27.272,2021-03-04 05:30:00,12632,"Variable"
"21571",2021-03-04,"5:30:00","Experiment",27.272,2021-03-04 05:30:00,12634,"Stable"
"21572",2021-03-04,"5:45:00","Experiment",27.075,2021-03-04 05:45:00,12636,"Stable"
"21573",2021-03-04,"5:45:00","Experiment",27.173,2021-03-04 05:45:00,12635,"Variable"
"21574",2021-03-04,"5:45:00","Experiment",27.272,2021-03-04 05:45:00,12637,"Stable"
"21575",2021-03-04,"6:00:00","Experiment",27.075,2021-03-04 06:00:00,12640,"Stable"
"21576",2021-03-04,"6:00:00","Experiment",27.173,2021-03-04 06:00:00,12638,"Variable"
"21577",2021-03-04,"6:00:00","Experiment",27.272,2021-03-04 06:00:00,12639,"Variable"
"21578",2021-03-04,"6:00:00","Experiment",27.272,2021-03-04 06:00:00,12641,"Stable"
"21579",2021-03-04,"6:15:00","Experiment",26.977,2021-03-04 06:15:00,12644,"Stable"
"21580",2021-03-04,"6:15:00","Experiment",27.075,2021-03-04 06:15:00,12642,"Variable"
"21581",2021-03-04,"6:15:00","Experiment",27.173,2021-03-04 06:15:00,12643,"Variable"
"21582",2021-03-04,"6:15:00","Experiment",27.173,2021-03-04 06:15:00,12645,"Stable"
"21583",2021-03-04,"6:30:00","Experiment",26.977,2021-03-04 06:30:00,12647,"Stable"
"21584",2021-03-04,"6:30:00","Experiment",27.075,2021-03-04 06:30:00,12646,"Variable"
"21585",2021-03-04,"6:30:00","Experiment",27.173,2021-03-04 06:30:00,12648,"Stable"
"21586",2021-03-04,"6:45:00","Experiment",26.977,2021-03-04 06:45:00,12650,"Stable"
